recid,Code,Check,Unit,Name
4096,4821101000,2,KG,"PAPER OR PAPERBOARD LABELS OF ALL KINDS, WHETHER OR NOT PRINTED.PRINTED:LABELS OF A KIND USED FOR JEWELLERY, INCLUDING OBJECTS OF PERSONAL ADORNMENT OR ARTICLES OF PERSONAL USE NORMALLY CARRIED IN T*"
4097,4821109000,1,KG,"PAPER OR PAPERBOARD LABELS OF ALL KINDS, WHETHER OR NOT PRINTED.PRINTED:OTHER"
4098,4821901000,0,KG,"PAPER OR PAPERBOARD LABELS OF ALL KINDS, WHETHER OR NOT PRINTED.OTHER:LABELS OF A KIND USED FOR JEWELLERY, INCLUDING OBJECTS OF PERSONAL ADORNMENT OR ARTICLES OF PERSONAL USE NORMALLY CARRIED IN THE *"
4099,4821909000,6,KG,"PAPER OR PAPERBOARD LABELS OF ALL KINDS, WHETHER OR NOT PRINTED.OTHER:OTHER"
4100,4822101000,3,KG,"BOBBINS, SPOOLS, COPS AND SIMILAR SUPPORTS OF PAPER PULP, PAPER OR PAPERBOARD (WHETHER OR NOT PERFORATED OR HARDENED).OF A KIND USED FOR WINDING TEXTILE YARN:CONES"
4101,4822109000,2,KG,"BOBBINS, SPOOLS, COPS AND SIMILAR SUPPORTS OF PAPER PULP, PAPER OR PAPERBOARD (WHETHER OR NOT PERFORATED OR HARDENED).OF A KIND USED FOR WINDING TEXTILE YARN:OTHER"
4102,4822901000,1,KG,"BOBBINS, SPOOLS, COPS AND SIMILAR SUPPORTS OF PAPER PULP, PAPER OR PAPERBOARD (WHETHER OR NOT PERFORATED OR HARDENED).OTHER:CONES"
4103,4822909000,0,KG,"BOBBINS, SPOOLS, COPS AND SIMILAR SUPPORTS OF PAPER PULP, PAPER OR PAPERBOARD (WHETHER OR NOT PERFORATED OR HARDENED).OTHER:OTHER"
4104,4823201000,2,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.FILTER PA*"
4105,4823209000,1,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.FILTER PA*"
4106,4823402100,6,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.ROLLS, SH*"
4107,4823402900,1,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.ROLLS, SH*"
4108,4823409000,4,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.ROLLS, SH*"
4109,4823610000,6,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.TRAYS, D*"
4110,4823690000,3,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.TRAYS, D*"
4111,4823700000,0,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.MOULDED *"
4112,4823901000,2,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER: C*"
4113,4823902000,1,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER: D*"
4114,4823903000,0,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER:DI*"
4115,4823904000,6,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER:PA*"
4116,4823905100,0,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES. OTHER: *"
4117,4823905900,2,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES. OTHER: *"
4118,4823906000,4,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER: P*"
4119,4823907000,3,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER: F*"
4120,4823909200,5,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER: O*"
4121,4823909400,2,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER: O*"
4122,4823909500,4,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER: O*"
4123,4823909600,6,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER: O*"
4124,4823909900,5,KG,"OTHER PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBRES, CUT TO SIZE OR SHAPE; OTHER ARTICLES OF PAPER PULP, PAPER, PAPERBOARD, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBRES.OTHER: O*"
4125,4901100000,6,KG,"PRINTED BOOKS, BROCHURES, LEAFLETS AND SIMILAR PRINTED MATTER, WHETHER OR NOT IN SINGLE SHEETS.IN SINGLE SHEETS, WHETHER OR NOT FOLDED"
4126,4901910000,1,KG,"PRINTED BOOKS, BROCHURES, LEAFLETS AND SIMILAR PRINTED MATTER, WHETHER OR NOT IN SINGLE SHEETS.OTHER:DICTIONARIES AND ENCYCLOPAEDIAS, AND SERIAL INSTALMENTS THEREOF"
4127,4901991000,4,KG,"PRINTED BOOKS, BROCHURES, LEAFLETS AND SIMILAR PRINTED MATTER, WHETHER OR NOT IN SINGLE SHEETS.OTHER:OTHER:EDUCATIONAL, TECHNICAL, SCIENTIFIC, HISTORICAL OR CULTURAL BOOKS"
4128,4901999000,3,KG,"PRINTED BOOKS, BROCHURES, LEAFLETS AND SIMILAR PRINTED MATTER, WHETHER OR NOT IN SINGLE SHEETS.OTHER:OTHER:OTHER"
4129,4902100000,0,KG,"NEWSPAPERS, JOURNALS AND PERIODICALS, WHETHER OR NOT ILLUSTRATED OR CONTAINING ADVERTISING MATERIAL.APPEARING AT LEAST FOUR TIMES A WEEK"
4130,4902901000,4,KG,"NEWSPAPERS, JOURNALS AND PERIODICALS, WHETHER OR NOT ILLUSTRATED OR CONTAINING ADVERTISING MATERIAL.OTHER:EDUCATIONAL, TECHNICAL, SCIENTIFIC, HISTORICAL OR CULTURAL JOURNALS AND PERIODICALS"
4131,4902909000,3,KG,"NEWSPAPERS, JOURNALS AND PERIODICALS, WHETHER OR NOT ILLUSTRATED OR CONTAINING ADVERTISING MATERIAL.OTHER:OTHER"
4132,4903000000,3,KG,"CHILDREN'S PICTURE, DRAWING OR COLOURING BOOKS."
4133,4904000000,4,KG,"MUSIC, PRINTED OR IN MANUSCRIPT, WHETHER OR NOT BOUND OR ILLUSTRATED."
4134,4905100000,3,KG,"MAPS AND HYDROGRAPHIC OR SIMILAR CHARTS OF ALL KINDS, INCLUDING ATLASES, WALL MAPS, TOPOGRAPHICAL PLANS AND GLOBES, PRINTED.GLOBES"
4135,4905910000,5,KG,"MAPS AND HYDROGRAPHIC OR SIMILAR CHARTS OF ALL KINDS, INCLUDING ATLASES, WALL MAPS, TOPOGRAPHICAL PLANS AND GLOBES, PRINTED.OTHER:IN BOOK FORM"
4136,4905990000,2,KG,"MAPS AND HYDROGRAPHIC OR SIMILAR CHARTS OF ALL KINDS, INCLUDING ATLASES, WALL MAPS, TOPOGRAPHICAL PLANS AND GLOBES, PRINTED .OTHER : OTHER"
4137,4906001000,5,KG,"PLANS AND DRAWINGS FOR ARCHITECTURAL, ENGINEERING, INDUSTRIAL, COMMERCIAL, TOPOGRAPHICAL OR SIMILAR PURPOSES, BEING ORIGINALS DRAWN BY HAND; HAND-WRITTEN TEXTS; PHOTOGRAPHIC REPRODUCTIONS ON SENSITIS*"
4138,4906009000,4,KG,"PLANS AND DRAWINGS FOR ARCHITECTURAL, ENGINEERING, INDUSTRIAL, COMMERCIAL, TOPOGRAPHICAL OR SIMILAR PURPOSES, BEING ORIGINALS DRAWN BY HAND; HAND-WRITTEN TEXTS; PHOTOGRAPHIC REPRODUCTIONS ON SENSITIS*"
4139,4907001000,6,KG,"UNUSED POSTAGE, REVENUE OR SIMILAR STAMPS OF CURRENT OR NEW ISSUE IN THE COUNTRY IN WHICH THEY HAVE, OR WILL HAVE, A RECOGNISED FACE VALUE; STAMP-IMPRESSED PAPER; BANKNOTES; CHEQUE FORMS; STOCK, SHAR*"
4140,4907002100,0,KG,"UNUSED POSTAGE, REVENUE OR SIMILAR STAMPS OF CURRENT OR NEW ISSUE IN THE COUNTRY IN WHICH THEY HAVE, OR WILL HAVE, A RECOGNISED FACE VALUE; STAMP-IMPRESSED PAPER; BANKNOTES; CHEQUE FORMS; STOCK, SHAR*"
4141,4907002900,2,KG,"UNUSED POSTAGE, REVENUE OR SIMILAR STAMPS OF CURRENT OR NEW ISSUE IN THE COUNTRY IN WHICH THEY HAVE, OR WILL HAVE, A RECOGNISED FACE VALUE; STAMP-IMPRESSED PAPER; BANKNOTES; CHEQUE FORMS; STOCK, SHAR*"
4142,4907004000,3,KG,"UNUSED POSTAGE, REVENUE OR SIMILAR STAMPS OF CURRENT OR NEW ISSUE IN THE COUNTRY IN WHICH THEY HAVE, OR WILL HAVE, A RECOGNISED FACE VALUE; STAMP-IMPRESSED PAPER; BANKNOTES; CHEQUE FORMS; STOCK, SHAR*"
4143,4907009010,1,KG,"UNUSED POSTAGE, REVENUE OR SIMILAR STAMPS OF CURRENT OR NEW ISSUE IN THE COUNTRY IN WHICH THEY HAVE, OR WILL HAVE, A RECOGNISED FACE VALUE; STAMP-IMPRESSED PAPER; BANKNOTES; CHEQUE FORMS; STOCK, SHAR*"
4144,4907009090,4,KG,"UNUSED POSTAGE, REVENUE OR SIMILAR STAMPS OF CURRENT OR NEW ISSUE IN THE COUNTRY IN WHICH THEY HAVE, OR WILL HAVE, A RECOGNISED FACE VALUE; STAMP-IMPRESSED PAPER; BANKNOTES; CHEQUE FORMS; STOCK, SHAR*"
4145,4908100000,6,KG,"TRANSFERS (DECALCOMANIAS) .TRANSFERS (DECALCOMANIAS), VITRIFIABLE"
4146,4908900000,4,KG,TRANSFERS (DECALCOMANIAS) .OTHER
4147,4909000000,2,KG,"PRINTED OR ILLUSTRATED POSTCARDS; PRINTED CARDS BEARING PERSONAL GREETINGS, MESSAGES OR ANNOUNCEMENTS, WHETHER OR NOT ILLUSTRATED, WITH OR WITHOUT ENVELOPES OR TRIMMINGS."
4148,4910000000,3,KG,"CALENDARS OF ANY KIND, PRINTED, INCLUDING CALENDAR BLOCKS."
4149,4911101000,1,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .TRADE ADVERTISING MATERIAL, COMMERCIAL CATALOGUES AND THE LIKE : CATALOGUES LISTING ONLY EDUCATIONAL, TECHNICAL, SCIENTIFIC, HISTORI*"
4150,4911109000,0,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .TRADE ADVERTISING MATERIAL, COMMERCIAL CATALOGUES AND THE LIKE : OTHER"
4151,4911912100,4,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .OTHER : PICTURES, DESIGNS AND PHOTOGRAPHS : WALL PICTURES AND DIAGRAMS FOR INSTRUCTIONAL PURPOSES : ANATOMICAL OR BOTANICAL DIAGRAMS*"
4152,4911912900,6,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .OTHER : PICTURES, DESIGNS AND PHOTOGRAPHS : WALL PICTURES AND DIAGRAMS FOR INSTRUCTIONAL PURPOSES : OTHER"
4153,4911913100,3,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .OTHER : PICTURES, DESIGNS AND PHOTOGRAPHS : OTHER PRINTED PICTURES AND PHOTOGRAPHS : ANATOMICAL OR BOTANICAL DIAGRAMS AND CHARTS"
4154,4911913900,5,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .OTHER : PICTURES, DESIGNS AND PHOTOGRAPHS : OTHER PRINTED PICTURES AND PHOTOGRAPHS : OTHER"
4155,4911919000,2,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .OTHER : PICTURES, DESIGNS AND PHOTOGRAPHS : OTHER"
4156,4911991000,0,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .OTHER : OTHER : PRINTED CARDS FOR JEWELLERY OR FOR SMALL OBJECTS OF PERSONAL ADORNMENT OR ARTICLES OF PERSONAL USE NORMALLY CARRIED *"
4157,4911992000,6,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .OTHER : OTHER : PRINTED LABELS FOR EXPLOSIVES"
4158,4911993000,5,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS.OTHER:OTHER:EDUCATIONAL, TECHNICAL, SCIENTIFIC, HISTORICAL OR CULTURAL MATERIAL PRINTED ON A SET OF CARDS"
4159,4911999000,6,KG,"OTHER PRINTED MATTER, INCLUDING PRINTED PICTURES AND PHOTOGRAPHS .OTHER : OTHER : OTHER"
4160,5001000000,3,KG,SILKWORM COCOONS SUITABLE FOR REELING.
4161,5002000000,4,KG,RAW SILK (NOT THROWN).
4162,5003000000,5,KG,"SILK WASTE (INCLUDING COCOONS UNSUITABLE FOR REELING, YARN WASTE AND GARNETTED STOCK)."
4163,5004000000,6,KG,SILK YARN (OTHER THAN YARN SPUN FROM SILK WASTE) NOT PUT UP FOR RETAIL SALE.
4164,5005000000,0,KG,"YARN SPUN FROM SILK WASTE, NOT PUT UP FOR RETAIL SALE."
4165,5006000000,1,KG,"SILK YARN AND YARN SPUN FROM SILK WASTE, PUT UP FOR RETAIL SALE; SILK-WORM GUT."
4166,5007101000,6,KG,WOVEN FABRICS OF SILK OR OF SILK WASTE.FABRICS OF NOIL SILK:PRINTED BY THE TRADITIONAL BATIK PROCESS.
4167,5007109000,5,KG,WOVEN FABRICS OF SILK OR OF SILK WASTE.FABRICS OF NOIL SILK:OTHER.
4168,5007201000,4,KG,"WOVEN FABRICS OF SILK OR OF SILK WASTE.OTHER FABRICS, CONTAINING 85% OR MORE BY WEIGHT OF SILK OR OF SILK WASTE OTHER THAN NOIL SILK:PRINTED BY THE TRADITIONAL BATIK PROCESS."
4169,5007209000,3,KG,"WOVEN FABRICS OF SILK OR OF SILK WASTE.OTHER FABRICS, CONTAINING 85% OR MORE BY WEIGHT OF SILK OR OF SILK WASTE OTHER THAN NOIL SILK:OTHER."
4170,5007901000,4,KG,WOVEN FABRICS OF SILK OR OF SILK WASTE.OTHER FABRICS: PRINTED BY THE TRADITIONAL BATIK PROCESS.
4171,5007909000,3,KG,WOVEN FABRICS OF SILK OR OF SILK WASTE.OTHER FABRICS:OTHER.
4172,5101110000,0,KG,"WOOL, NOT CARDED OR COMBED.GREASY, INCLUDING FLEECE-WASHED WOOL:SHORN WOOL."
4173,5101190000,4,KG,"WOOL, NOT CARDED OR COMBED.GREASY, INCLUDING FLEECE-WASHED WOOL:OTHER."
4174,5101210000,5,KG,"WOOL, NOT CARDED OR COMBED.DEGREASED, NOT CARBONISED:SHORN WOOL."
4175,5101290000,2,KG,"WOOL, NOT CARDED OR COMBED.DEGREASED, NOT CARBONISED:OTHER."
4176,5101300000,6,KG,"WOOL, NOT CARDED OR COMBED.CARBONISED."
4177,5102110000,1,KG,"FINE OR COARSE ANIMAL HAIR, NOT CARDED OR COMBED.FINE ANIMAL HAIR:OF KASHMIR (CASHMERE) GOATS."
4178,5102190000,5,KG,"FINE OR COARSE ANIMAL HAIR, NOT CARDED OR COMBED.FINE ANIMAL HAIR:OTHER."
4179,5102200000,2,KG,"FINE OR COARSE ANIMAL HAIR, NOT CARDED OR COMBED.COARSE ANIMAL HAIR."
4180,5103100000,5,KG,"WASTE OF WOOL OR OF FINE OR COARSE ANIMAL HAIR, INCLUDING YARN WASTE BUT EXCLUDING GARNETTED STOCK.NOILS OF WOOL OR OF FINE ANIMAL HAIR."
4181,5103200000,3,KG,"WASTE OF WOOL OR OF FINE OR COARSE ANIMAL HAIR, INCLUDING YARN WASTE BUT EXCLUDING GARNETTED STOCK.OTHER WASTE OF WOOL OR OF FINE ANIMAL HAIR."
4182,5103300000,1,KG,"WASTE OF WOOL OR OF FINE OR COARSE ANIMAL HAIR, INCLUDING YARN WASTE BUT EXCLUDING GARNETTED STOCK.WASTE OF COARSE ANIMAL HAIR."
4183,5104000000,1,KG,GARNETTED STOCK OF WOOL OR OF FINE OR COARSE ANIMAL HAIR.
4184,5105100000,0,KG,"WOOL AND FINE OR COARSE ANIMAL HAIR, CARDED OR COMBED (INCLUDING COMBED WOOL IN FRAGMENTS).CARDED WOOL."
4185,5105210000,2,KG,"WOOL AND FINE OR COARSE ANIMAL HAIR, CARDED OR COMBED (INCLUDING COMBED WOOL IN FRAGMENTS).WOOL TOPS AND OTHER COMBED WOOL:COMBED WOOL IN FRAGMENTS."
4186,5105290000,6,KG,"WOOL AND FINE OR COARSE ANIMAL HAIR, CARDED OR COMBED (INCLUDING COMBED WOOL IN FRAGMENTS).WOOL TOPS AND OTHER COMBED WOOL:OTHER."
4187,5105310000,0,KG,"WOOL AND FINE OR COARSE ANIMAL HAIR, CARDED OR COMBED (INCLUDING COMBED WOOL IN FRAGMENTS).FINE ANIMAL HAIR, CARDED OR COMBED:OF KASHMIR (CASHMERE) GOATS."
4188,5105390000,4,KG,"WOOL AND FINE OR COARSE ANIMAL HAIR, CARDED OR COMBED (INCLUDING COMBED WOOL IN FRAGMENTS).FINE ANIMAL HAIR, CARDED OR COMBED:OTHER."
4189,5105400000,1,KG,"WOOL AND FINE OR COARSE ANIMAL HAIR, CARDED OR COMBED (INCLUDING COMBED WOOL IN FRAGMENTS).COARSE ANIMAL HAIR, CARDED OR COMBED."
4190,5106100000,1,KG,"YARN OF CARDED WOOL, NOT PUT UP FOR RETAIL SALE.CONTAINING 85% OR MORE BY WEIGHT OF WOOL."
4191,5106200000,6,KG,"YARN OF CARDED WOOL, NOT PUT UP FOR RETAIL SALE.CONTAINING LESS THAN 85% BY WEIGHT OF WOOL."
4192,5107100000,2,KG,"YARN OF COMBED WOOL, NOT PUT UP FOR RETAIL SALE.CONTAINING 85% OR MORE BY WEIGHT OF WOOL."
4193,5107200000,0,KG,"YARN OF COMBED WOOL, NOT PUT UP FOR RETAIL SALE.CONTAINING LESS THAN 85% BY WEIGHT OF WOOL."
4194,5108100000,3,KG,"YARN OF FINE ANIMAL HAIR (CARDED OR COMBED), NOT PUT UP FOR RETAIL SALE.CARDED."
4195,5108200000,1,KG,"YARN OF FINE ANIMAL HAIR (CARDED OR COMBED), NOT PUT UP FOR RETAIL SALE.COMBED."
4196,5109100000,4,KG,"YARN OF FINE ANIMAL HAIR (CARDED OR COMBED), NOT PUT UP FOR RETAIL SALE.COMBED*CONTAINING 85% OR MORE BY WEIGHT OF WOOL OR OF FINE ANIMAL HAIR."
4197,5109900000,2,KG,"YARN OF WOOL OR OF FINE ANIMAL HAIR, PUT UP FOR RETAIL SALE.OTHER."
4198,5110000000,0,KG,"YARN OF COARSE ANIMAL HAIR OR OF HORSEHAIR (INCLUDING GIMPED HORSEHAIR YARN), WHETHER OR NOT PUT UP FOR RETAIL SALE."
4199,5111111000,2,KG,WOVEN FABRICS OF CARDED WOOL OR OF CARDED FINE ANIMAL HAIR.CONTAINING 85% OR MORE BY WEIGHT OF WOOL OR OF FINE ANIMAL HAIR:OF A WEIGHT NOT EXCEEDING 300 G/M2:PRINTED BY THE TRADITIONAL BATIK PROCESS.
4200,5111119000,1,KG,WOVEN FABRICS OF CARDED WOOL OR OF CARDED FINE ANIMAL HAIR.CONTAINING 85% OR MORE BY WEIGHT OF WOOL OR OF FINE ANIMAL HAIR:OF A WEIGHT NOT EXCEEDING 300 G/M2:OTHER.
4201,5111191000,6,KG,WOVEN FABRICS OF CARDED WOOL OR OF CARDED FINE ANIMAL HAIR.CONTAINING 85% OR MORE BY WEIGHT OF WOOL OR OF FINE ANIMAL HAIR:OTHER:PRINTED BY THE TRADITIONAL BATIK PROCESS.
4202,5111199000,5,KG,WOVEN FABRICS OF CARDED WOOL OR OF CARDED FINE ANIMAL HAIR.CONTAINING 85% OR MORE BY WEIGHT OF WOOL OR OF FINE ANIMAL HAIR:OTHER:OTHER.
4203,5111200000,4,KG,"WOVEN FABRICS OF CARDED WOOL OR OF CARDED FINE ANIMAL HAIR.OTHER, MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS."
4204,5111300000,2,KG,"WOVEN FABRICS OF CARDED WOOL OR OF CARDED FINE ANIMAL HAIR.OTHER, MIXED MAINLY OR SOLELY WITH MAN-MADE STAPLE FIBRES."
4205,5111900000,4,KG,WOVEN FABRICS OF CARDED WOOL OR OF CARDED FINE ANIMAL HAIR.OTHER.
4206,5112111000,3,KG,WOVEN FABRICS OF COMBED WOOL OR OF COMBED FINE ANIMAL HAIR.CONTAINING 85% OR MORE BY WEIGHT OF WOOL OR OF FINE ANIMAL HAIR:OF A WEIGHT NOT EXCEEDING 200 G/M2:PRINTED BY THE TRADITIONAL BATIK PROCESS.
4207,5112119000,2,KG,WOVEN FABRICS OF COMBED WOOL OR OF COMBED FINE ANIMAL HAIR.CONTAINING 85% OR MORE BY WEIGHT OF WOOL OR OF FINE ANIMAL HAIR:OF A WEIGHT NOT EXCEEDING 200 G/M2:OTHER.
4208,5112191000,0,KG,WOVEN FABRICS OF COMBED WOOL OR OF COMBED FINE ANIMAL HAIR.CONTAINING 85% OR MORE BY WEIGHT OF WOOL OR OF FINE ANIMAL HAIR:OTHER:PRINTED BY THE TRADITIONAL BATIK PROCESS.
4209,5112199000,6,KG,WOVEN FABRICS OF COMBED WOOL OR OF COMBED FINE ANIMAL HAIR.CONTAINING 85% OR MORE BY WEIGHT OF WOOL OR OF FINE ANIMAL HAIR:OTHER:OTHER.
4210,5112200000,5,KG,"WOVEN FABRICS OF COMBED WOOL OR OF COMBED FINE ANIMAL HAIR.OTHER, MIXED MAINLY OR SOLELY WITH MAN-MADE FILAMENTS."
4211,5112300000,3,KG,"WOVEN FABRICS OF COMBED WOOL OR OF COMBED FINE ANIMAL HAIR.OTHER, MIXED MAINLY OR SOLELY WITH MAN-MADE STAPLE FIBRES."
4212,5112900000,5,KG,WOVEN FABRICS OF COMBED WOOL OR OF COMBED FINE ANIMAL HAIR.OTHER.
4213,5113000000,3,KG,WOVEN FABRICS OF COARSE ANIMAL HAIR OR OF HORSEHAIR.
4214,5201000000,0,KG,"COTTON, NOT CARDED OR COMBED."
4215,5202100000,6,KG,COTTON WASTE (INCLUDING YARN WASTE AND GARNETTED STOCK).YARN WASTE (INCLUDING THREAD WASTE).
4216,5202910000,1,KG,COTTON WASTE (INCLUDING YARN WASTE AND GARNETTED STOCK).OTHER:GARNETTED STOCK.
4217,5202990000,5,KG,COTTON WASTE (INCLUDING YARN WASTE AND GARNETTED STOCK).OTHER : OTHER.
4218,5203000000,2,KG,"COTTON, CARDED OR COMBED."
4219,5204110000,5,KG,"COTTON SEWING THREAD, WHETHER OR NOT PUT UP FOR RETAIL SALE.NOT PUT UP FOR RETAIL SALE:CONTAINING 85% OR MORE BY WEIGHT OF COTTON."
4220,5204190000,2,KG,"COTTON SEWING THREAD, WHETHER OR NOT PUT UP FOR RETAIL SALE.NOT PUT UP FOR RETAIL SALE:OTHER."
4221,5204200000,6,KG,"COTTON SEWING THREAD, WHETHER OR NOT PUT UP FOR RETAIL SALE.PUT UP FOR RETAIL SALE."
4222,5205110000,6,KG,"COTTON YARN (OTHER THAN SEWING THREAD),CONTAINING 85% OR MORE BY WEIGHT OF COTTON,NOT PUT UP FOR RETAIL SALE.SINGLE YARN,OF UNCOMBED FIBRES:MEASURING714.29DECITEX OR MORE(NOT EXCEEDING 14 METRIC NUMB*"
4223,5205120000,3,KG,"COTTON YARN (OTHER THAN SEWING THREAD), CONTAINING 85% OR MORE BY WEIGHT OF COTTON, NOT PUT UP FOR RETAIL SALE.SINGLE YARN, OF UNCOMBED FIBRES:MEASURING LESS THAN 714.29 DECITEX BUT NOT LESS THAN 232*"
